alpha,beta,solver_type,mc_run,distance_mean,distance_std,a1_acc_mean,a1_acc_std,a2_acc_mean,a2_acc_std,scenario_time,scenario_time_std,confidence_mean,confidence_std,N,dt_Solver,dt_Sim,a1_acc_limit,Human_PreDefined_Traj,Human_RandomWalk_Traj,d_init,Tf,pp_theta,pp_factor,Nmc,theta_des,x1_init_x,x1_init_y,x2_init_x,x2_init_y,x1_des_x,x1_des_y,num_obstacles
0.3,0.5,DG,53,6.957317081432833,0.042211674953713536,1.9576103884800453,0.9642629774746779,3.8433707033674285,2.019747594923964,7.19999999999999,0.0,0.9998988684683571,0.0008581295017985659,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,54,6.9568281748051755,0.03412345060662762,1.8174932392061927,0.9427742420275794,3.8021488807087347,1.913877045559387,6.799999999999992,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,55,6.963700343755895,0.04313031960257653,1.8988874466304122,1.1057065985678938,3.703354001399545,1.7797268947169531,6.999999999999991,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,56,6.9625778103098295,0.04806600740194034,2.2021837364735966,1.6465587542570814,3.9556139085018307,2.816151026426911,7.599999999999989,0.0,0.9998031962764814,0.0012543728708211976,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,57,6.9614402036458545,0.044502673565198415,1.982701244946337,1.1163266327166552,3.744860857468533,1.9815337153095358,7.499999999999989,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,58,6.9619154967590235,0.04216327928885451,1.764527068061414,1.009931373934475,3.9219806718120536,1.8535183001074496,6.999999999999991,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,59,6.965191004587305,0.043044561414493844,1.8596900356971697,1.0133313190631386,3.9097155493373017,1.6952645072231927,6.799999999999992,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,60,6.955443900626418,0.03349372030842306,2.111363402707191,1.098791479498751,3.938797196879952,1.935285922603345,6.8999999999999915,0.0,0.9999800203988906,0.00016596303134741792,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,61,6.958798902062037,0.039042422470516466,1.9157411332314014,0.954985088677979,3.8411572431114602,2.1346444322081046,6.8999999999999915,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,62,6.961296389857986,0.04580480658063728,1.9556982844928825,1.0618698003639955,3.6133638387309643,2.0956242331313826,6.999999999999991,0.0,0.9999542301657444,0.0003829379074276257,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,63,6.960560106648667,0.04063296924393062,1.9599235781712134,1.0240268299006279,3.9797440540758293,1.6440998088774852,7.19999999999999,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,64,6.961121422946419,0.04254492521083992,1.7002994285447908,0.8985485765458877,3.860646209241037,1.8643832320215705,6.999999999999991,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,65,6.958552423732625,0.03804941532830534,1.8949192260095988,0.9896468430612507,3.701196733473605,1.885066136695949,7.099999999999991,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,66,6.957536114973071,0.04277046416283215,1.9399788780598766,1.0772864464665566,3.7162782938102183,1.9078887274134622,7.099999999999991,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,67,6.9612870135190485,0.03997246572736158,2.1601174492914366,1.2704415169175067,3.750764052396629,1.6835026882382749,7.29999999999999,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,68,6.958403257679372,0.039787956215236446,2.0556137875329323,1.1488104582490808,3.780866242444102,1.8575240982292156,7.499999999999989,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,69,6.96001300110577,0.040195246254806534,1.8729223913289497,0.9291537372148312,3.71854505595721,1.9920118541011593,6.699999999999992,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,70,6.964528324483857,0.04390493387517733,1.8821120514843062,1.144962177626183,3.6825877129055495,2.2466025823656075,7.099999999999991,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,71,6.967838694454453,0.043505816827241695,1.8989983101357315,1.0414835054933886,3.5413606393148735,1.560652961734773,6.799999999999992,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,72,6.9677249827113,0.04515351570306878,1.7492785906324904,0.9274924227340462,3.728978741925674,1.6557644985109932,6.999999999999991,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,73,6.956974474314356,0.03636741026715341,1.8755632598591798,1.0491993094841203,3.4700666594306084,1.7348334593371915,7.799999999999988,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,74,6.960368809373993,0.04217230291479286,2.606202734726271,2.255550124960383,3.987779164501694,2.7000706663858547,7.599999999999989,0.0,0.9998225430367207,0.001547033939524718,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,75,6.964565976533844,0.04421482360122383,1.7213560192816746,0.8920093978995564,3.720672263040697,1.905442916423129,7.19999999999999,0.0,0.9999603186988705,0.0003367070053803523,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,76,6.962857623482583,0.048831817953068596,1.9462418896819453,0.9863959298419999,3.8169694239850345,1.9993433820175772,7.099999999999991,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,77,6.955049039040456,0.034143315713505665,2.4411318381230087,2.0367561992195666,3.9786184731551852,2.4725491345086925,7.499999999999989,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,78,6.9634242513448905,0.03407694672348046,1.8386695742716035,0.9623189857602215,3.635173974308434,1.6799863340635652,6.799999999999992,0.0,0.9999558915996893,0.0003637271869166901,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,79,6.958856495734016,0.03685635753358032,1.8078830607411887,1.005118196941056,3.559913787119073,1.522804556559819,6.699999999999992,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,80,6.961883649754953,0.0336479802288928,1.8020926062660954,0.9459795875618405,3.735653816114329,1.6928072846454287,6.5999999999999925,0.0,0.9999288054876015,0.0005783869529233048,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,81,6.960007371799601,0.04288891413379755,1.8916722448611587,1.0098931392800565,3.817023903636068,1.6930106290706504,7.099999999999991,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,82,6.961506260399761,0.04490725337759787,1.826184671121094,0.9151398041876159,3.838206816888474,2.0993766164580814,6.999999999999991,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,83,6.9612091803093135,0.038799013894973394,1.9098796428084592,1.0157853659008502,3.794528083729651,1.6343678764222138,7.099999999999991,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,84,6.968328959951758,0.04753615261221187,1.8013826776667015,0.9613157192448502,3.844435226912962,2.0121063668617873,6.999999999999991,0.0,0.9999857650454486,0.00011909817452801367,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,85,6.961218794838176,0.04446891655848377,1.8685259646884649,1.0098815014394773,3.950211765038775,2.030341236456524,6.799999999999992,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,86,6.9633082412403535,0.04397691482774811,2.065803396446371,0.9506631283026427,4.032993431954232,1.733424489115023,7.39999999999999,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,87,6.9653385841895235,0.044013790672727975,1.959078245050672,1.11600647049909,3.75590730260731,1.8490446257836421,6.8999999999999915,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,88,6.962061169693734,0.044172454533807845,1.9628772212524241,1.2202183733484286,3.9302936216033886,1.850913030529602,7.39999999999999,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,89,6.96027081006458,0.03387230229781534,1.7103092342811916,1.0064297501442405,3.5776705624708267,1.9120552605120436,6.799999999999992,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,90,6.9596237665194725,0.04392946725567865,1.9362958836717878,0.9242239360474956,3.8852723422693485,2.187693315913347,6.999999999999991,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,91,6.9599274370945645,0.04310896329326354,1.93070859429636,1.0911548719273685,3.737167673883901,1.9780694410259236,7.099999999999991,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,92,6.960329035790904,0.04393760312751462,1.767110055619461,0.9563850715365194,3.8163304324425673,1.7732987586575684,6.999999999999991,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,93,6.958895256369409,0.03253604684940779,1.9242120241204554,0.9290827645401473,3.721776901443496,1.6044025857735256,6.5999999999999925,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,94,6.963838206522801,0.044084752572510814,1.7111435481389214,1.0495783340571774,3.519788228603731,1.9835302216749084,7.19999999999999,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,95,6.961304737970254,0.04149026928353264,1.8015727077142003,1.0130510775957773,3.926270153173451,2.060519779058986,7.19999999999999,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,96,6.967183635352838,0.04754066329656656,1.8309591893635526,1.0436249821766723,3.762690232532425,2.079233032217473,7.19999999999999,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,97,6.962206103514269,0.0422744650322006,1.6798502502553825,0.9532835885956927,3.6715907630283513,1.9171397616578312,7.099999999999991,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,98,6.962317234335315,0.041395126439900745,2.023651424087815,0.9149549631040207,3.9445302013542767,1.8672523458778916,7.19999999999999,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,99,6.962886111313672,0.0469048826255136,1.8682210240279273,1.068813093735396,3.7650610782429217,1.8897413804285101,7.29999999999999,0.0,0.9998577215975114,0.0012156272037398526,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.3,0.5,DG,100,6.963852804382588,0.0464002813803432,1.7887911291742495,1.173066068652918,3.6993361507942395,1.9221568578401877,7.39999999999999,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,1,6.959572736776435,0.05028955663792956,0.7116147417103547,0.6388515521950402,3.3768641195980904,1.3773802216149815,6.999999999999991,0.0,0.9997281388026854,0.0017252142600941687,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,2,6.961043900748683,0.038144150083056466,1.8938104421571431,0.9843137062834241,3.628593969098146,1.658139698587219,6.699999999999992,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,3,6.961941977114221,0.04963523200892217,1.8439832992248897,1.1054402334874653,3.702671557713842,1.9788896016993152,6.999999999999991,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,4,6.958872870569871,0.045804157989755026,1.9496283272495196,0.886598639509257,3.73295268085326,1.747678095615808,6.8999999999999915,0.0,0.9998852734049251,0.0009459248822937142,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,5,6.9584744625131805,0.0465797000454011,1.8172109102614786,1.065684290714224,3.6067838348067354,1.9272771410256564,6.999999999999991,0.0,0.9998252612792919,0.0014619690270421132,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,6,6.964351419023374,0.04307720124867973,2.0363899161097705,1.0420107480157712,3.6550428406125874,1.8869927670827904,6.699999999999992,0.0,0.9997591429515086,0.0016110394159641992,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,7,6.958515068501684,0.05384709878994228,2.322117316469379,2.0525020862867702,3.8286304565095337,2.5034676503946667,7.799999999999988,0.0,0.9984704917503276,0.006302004539306438,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,8,6.956603291144628,0.047571717592913024,1.8821955847944642,1.0748739523369801,3.5290625523746333,2.0072707087905135,7.599999999999989,0.0,0.9991982779150043,0.004278431283846857,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,9,6.956867725470093,0.04387821011663265,1.7237346235604358,0.9071956265404149,3.7327640506243926,1.7347774379544627,6.799999999999992,0.0,0.9997940353986466,0.0012460492354836187,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,10,6.962929360795572,0.05003192151522564,1.667752463573523,0.8643569669479432,3.619794446763992,1.7717167085953687,6.999999999999991,0.0,0.9998833731795743,0.0009757699867190457,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,11,6.959903729244361,0.04836924380451956,1.9627169516177554,1.209025501410163,3.5843030764056802,1.9712178451985092,7.29999999999999,0.0,0.999591093984474,0.002171324594181677,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,12,6.965438554876089,0.051957907831076164,1.7718351099496115,0.9634953606183085,3.747706978333627,1.7176414583734136,6.999999999999991,0.0,0.9996032528526568,0.002132142156776708,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,13,6.95932773611152,0.046344382997225,1.6212411001385725,1.0798589650209423,3.4933523791231003,1.8755085690495052,7.19999999999999,0.0,0.9999859768141683,0.00011899067754474652,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,14,6.956902154887157,0.036814305869798884,1.7996335876921918,1.038074641990966,3.607499905048312,1.9744730733676972,6.699999999999992,0.0,0.999789614873338,0.0017220764796838355,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,15,6.954014864846774,0.04246396501899435,2.0443947318124347,1.0184841846553532,3.5974036227944857,1.9575507306810125,6.799999999999992,0.0,0.9992750988043543,0.003166740807743576,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,16,6.963860053905039,0.049091242606199625,1.8672356681887639,1.0680600740045578,3.8228180046592892,1.7957450579775853,7.099999999999991,0.0,0.9998224725921955,0.0014958725270044087,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,17,6.961864264085152,0.05107265794366262,1.7546721105615937,0.995714586642936,3.7238623934285355,1.8281827147876806,6.8999999999999915,0.0,0.9994549625925304,0.0031015100292252724,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,18,6.95389982826452,0.046428877069237665,1.9100444655694673,0.9775831674797055,3.8128772443299135,2.187330423996949,6.999999999999991,0.0,0.9997337124047206,0.0018547194936541307,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,19,6.955392618379461,0.04391808326919501,1.9601091219400781,0.9689689373007141,3.68079366756363,1.9697197183951174,6.799999999999992,0.0,0.9997945423792887,0.0016372719482589228,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,20,6.959806383494209,0.04837123297748377,2.0371404722190243,1.0844292293908324,3.6465680841520625,2.057769303371337,7.099999999999991,0.0,0.9995452101172915,0.0026288304286556288,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,21,6.959254572280653,0.04421829195041289,1.8725151277741554,0.8550812444322535,3.565126927232175,1.7352400633258356,6.799999999999992,0.0,0.9999714916509368,0.0001655369045036761,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,22,6.958347974916567,0.04681994644569556,1.873947127389513,0.9820826256689291,3.7772608145990194,1.8100334345988953,7.19999999999999,0.0,0.999785191972035,0.0017516314310232666,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,23,6.958245937723118,0.04950299400934504,1.8753775651600908,1.1369735758622588,3.4838063263843106,2.058974359254265,7.499999999999989,0.0,0.9991438734179043,0.0036125784702998776,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,24,6.956922111091724,0.04887541722660083,2.1400799377344493,1.1578229051905196,3.765223034141678,1.9909646025096281,7.099999999999991,0.0,0.9994847530672182,0.002645108647942702,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,25,6.963256857478925,0.05776067868461234,1.7948460047452863,1.1005539617310003,3.684072273504156,1.9584705112639547,7.099999999999991,0.0,0.9994300643299557,0.0033845503089220018,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.4,0.5,DG,26,6.956511380781936,0.043226248560665426,1.9088654017020108,0.9073234940339808,3.681806026591775,1.8937192223132775,6.699999999999992,0.0,0.9994210850581979,0.003286632806775844,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
