t,x1,y1,x2,y2,vx_cmd,vy_cmd,solve_ok
3.890449428558349609e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485852942284843881e-01,2.022134739074208376e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.913004944324493408e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485885110427348055e-01,2.022133344630020257e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.932349479198455811e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133344630020257e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.975838286876678467e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485848346835914713e-01,2.022134739074208376e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.990623157024383545e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485820774142339706e-01,2.022148303213129328e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.028383729457855225e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485489901819437963e-01,2.022146528465980975e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.050042893886566162e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485866728631631384e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.069105260372161865e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485908087671994449e-01,2.022132837559406315e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.098717679977416992e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.122447528839111328e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485797796897693868e-01,2.022136260286050202e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.151997997760772705e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.181400556564331055e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.204240093231201172e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485898896774136113e-01,2.022132584024099344e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.222636036872863770e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485880514978418887e-01,2.022133217862366994e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.243158252239227295e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485857537733773048e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.270468804836273193e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485866728631631384e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.314168484210968018e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485848346835914713e-01,2.022134739074208376e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.337692947387695312e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485765628755189138e-01,2.022141077456881764e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.359715964794158936e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485866728631631384e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.401413285732269287e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485839155938056377e-01,2.022134865841862084e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.436063935756683350e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485903492223065281e-01,2.022132584024099344e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.458278818130493164e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485866728631631384e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.488208782672882080e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.509385390281677246e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485545047206587976e-01,2.022143993112911708e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.533302586078643799e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485852942284843881e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.572815129756927490e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485820774142339706e-01,2.022135626447782553e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.600546879768371582e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485866728631631384e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.625265638828277588e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485816178693410539e-01,2.022135246144822318e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.652818608283996582e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485250938475119575e-01,2.022152233010387157e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.672931778430938721e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022134105235941171e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.694152753353118896e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485852942284843881e-01,2.022134232003594434e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.726441979408264160e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.759556925296783447e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485448542779074899e-01,2.022146655233634238e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.783568542003631592e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485829965040198042e-01,2.022134865841862084e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.801022224426269531e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485774819653047474e-01,2.022138161800852263e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.823310291767120361e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485839155938056377e-01,2.022134612306555113e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.852893073558807373e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.882823524475097656e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485862133182702216e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.896561582088470459e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485889705876277778e-01,2.022133598165327228e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.939031422138214111e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485839155938056377e-01,2.022134865841862084e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.961605603694915771e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485880514978418887e-01,2.022219800169685389e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.008433248996734619e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485857537733773048e-01,2.022134105235941171e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.036387844085693359e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485793201448764700e-01,2.022136006750743231e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.075480842590332031e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485889705876277778e-01,2.022133217862366994e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.088678953647613525e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485862133182702216e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.107295846939086914e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485903492223065281e-01,2.022132964327060023e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.127205665111541748e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485894301325206945e-01,2.022133217862366994e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.152702910900115967e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485577215349092151e-01,2.022143232506990795e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.172366287708282471e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485898896774136113e-01,2.022133471397673521e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.199441161155700684e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485499092717296299e-01,2.022145134021792856e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.217616786956787109e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485811583244481371e-01,2.022136133518396495e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.232745473384857178e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485885110427348055e-01,2.022133217862366994e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.257113020420074463e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485880514978418887e-01,2.022133471397673521e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.283358228206634521e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485480710921579073e-01,2.022149697657317446e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.304368450641632080e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.323594131469726562e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485834560489127210e-01,2.022135499680129289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.347279908657073975e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485710483368039125e-01,2.022138922406772732e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.359422013759613037e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485885110427348055e-01,2.022132964327060023e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.399124927520751953e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485820774142339706e-01,2.022135626447782553e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.415269601345062256e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485852942284843881e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.436904718875885010e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485843751386985545e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.471845293045043945e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485940255814498623e-01,2.022131823418178875e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.502022595405578613e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.518393933773040771e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485770224204118306e-01,2.022136894124317408e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.540879561901092529e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485848346835914713e-01,2.022134232003594434e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.564412927627563477e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485829965040198042e-01,2.022134992609515347e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.581110692024230957e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485926469467711120e-01,2.022132203721139110e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.602584075927734375e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022134105235941171e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.633897526264190674e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485829965040198042e-01,2.022135246144822318e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.656093938350677490e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485898896774136113e-01,2.022132837559406315e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.677613334655761719e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133471397673521e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.698156468868255615e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485880514978418887e-01,2.022133598165327228e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.728974015712738037e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485751842408401635e-01,2.022137527962584613e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.751594612598419189e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485779415101976642e-01,2.022136640589010437e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.771833925247192383e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485857537733773048e-01,2.022133724932980492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.793810696601867676e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022134105235941171e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.821230599880218506e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485866728631631384e-01,2.022134105235941171e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.864793756008148193e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485839155938056377e-01,2.022134865841862084e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.897611663341522217e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485806987795552203e-01,2.022135753215436260e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.915878226757049561e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485816178693410539e-01,2.022135499680129289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.946094484329223633e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485880514978418887e-01,2.022133724932980492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.987675225734710693e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485466924574791570e-01,2.022150077960278125e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.024323439598083496e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485820774142339706e-01,2.022135753215436260e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.047511582374572754e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485834560489127210e-01,2.022138795639119468e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.079077467918395996e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.484975211539367845e-01,2.022158951696020779e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.106821150779724121e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485806987795552203e-01,2.022135879983089524e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.118642921447753906e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485912683120923616e-01,2.022132964327060023e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.143079917430877686e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485898896774136113e-01,2.022132584024099344e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.167884016036987305e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485908087671994449e-01,2.022132457256446081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.199473507404327393e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485770224204118306e-01,2.022136513821357173e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.215975902080535889e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485903492223065281e-01,2.022133217862366994e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.237115743160247803e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485908087671994449e-01,2.022132837559406315e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.267424545288085938e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485839155938056377e-01,2.022134992609515347e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.291254611015319824e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485839155938056377e-01,2.022134739074208376e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.320115923881530762e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485866728631631384e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.336695411205291748e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485439351881216563e-01,2.022148176445476064e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.376449873447418213e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485889705876277778e-01,2.022133217862366994e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.426392927169799805e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485825369591268874e-01,2.022135246144822318e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.451977512836456299e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485397992840854053e-01,2.022149951192624417e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.469498214721679688e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133598165327228e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.494732725620269775e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485843751386985545e-01,2.022134992609515347e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.525565469264984131e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485885110427348055e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.570696663856506348e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485848346835914713e-01,2.022134739074208376e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.586239941120147705e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485912683120923616e-01,2.022132584024099344e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.613056931495666504e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485834560489127210e-01,2.022135119377168611e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.634816906452178955e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485848346835914713e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.657687220573425293e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485898896774136113e-01,2.022132837559406315e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.695301029682159424e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485820774142339706e-01,2.022135753215436260e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.711722478866577148e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485912683120923616e-01,2.022132837559406315e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.742581551074981689e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485862133182702216e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.759993348121643066e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133598165327228e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.776444423198699951e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485843751386985545e-01,2.022134739074208376e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.798089070320129395e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485866728631631384e-01,2.022134232003594434e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.819892702102661133e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485848346835914713e-01,2.022134485538901405e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.841469194889068604e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485880514978418887e-01,2.022134232003594434e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.861067905426025391e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485420970085499892e-01,2.022148683516090006e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.906787796020507812e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485370420147278492e-01,2.022150204727931389e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.927107753753662109e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485839155938056377e-01,2.022135246144822318e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.942049260139465332e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485816178693410539e-01,2.022135626447782553e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.966612715721130371e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485885110427348055e-01,2.022133344630020257e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.983452038764953613e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485820774142339706e-01,2.022135499680129289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.997959821224212646e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485862133182702216e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.036314854621887207e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133724932980492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.063850424289703369e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.089419889450073242e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485797796897693868e-01,2.022136260286050202e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.114021990299224854e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133724932980492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.131873254776000977e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485885110427348055e-01,2.022133091094713286e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.172741367816925049e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485811583244481371e-01,2.022135626447782553e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.199421598911285400e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485540451757658809e-01,2.022143866345258001e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.219196066856384277e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485894301325206945e-01,2.022133344630020257e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.249669954776763916e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485829965040198042e-01,2.022135119377168611e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.279930622577667236e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485862133182702216e-01,2.022134105235941171e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.315182192325592041e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485862133182702216e-01,2.022134232003594434e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.345865209102630615e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485862133182702216e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.372071640491485596e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485880514978418887e-01,2.022133471397673521e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.393714401721954346e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485880514978418887e-01,2.022133598165327228e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.422330870628356934e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485866728631631384e-01,2.022134105235941171e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.442432456016540527e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485903492223065281e-01,2.022132710791753052e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.487906403541564941e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485825369591268874e-01,2.022135499680129289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.514133753776550293e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485852942284843881e-01,2.022134612306555113e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.550006477832794189e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485862133182702216e-01,2.022134232003594434e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.566121602058410645e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485825369591268874e-01,2.022135372912475582e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.613347637653350830e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485852942284843881e-01,2.022134992609515347e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
